id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30101694,New york Multi-unit building,4750332,Ofer,Manhattan,Hell's Kitchen,40.75884,-73.99208,Entire home/apt,800,180,0,,,1,358
30101954,Spacious bright bedroom in modern apartment,57755572,Georgia,Brooklyn,Greenpoint,40.73008,-73.96062,Private room,70,2,2,2019-01-05,0.27,1,0
30102118,Huge two bedroom in trendy Greenpoint,5743700,Joshua,Brooklyn,Greenpoint,40.72918,-73.95538,Entire home/apt,200,4,1,2018-12-26,0.15,1,0
30102666,"Summer in style, 2BR Apt with Rooftop",15967997,Laura,Brooklyn,Williamsburg,40.71861,-73.95448,Entire home/apt,380,3,3,2019-06-24,0.48,1,14
30103053,Stunning Huge Loft Prime SoHo position,2969845,Lucas,Manhattan,SoHo,40.72418,-73.99978,Entire home/apt,500,5,3,2019-04-09,0.46,1,63
30103232,Welcome to the private LOVE NEST in BUSHWICK!!!,9834068,Toni,Brooklyn,Bushwick,40.69726,-73.91587,Private room,50,2,19,2019-06-07,2.52,1,5
30104692,"Quiet apartment. Easy access to L, J/M/Z, G lines.",43089807,John,Brooklyn,Williamsburg,40.71318,-73.95876,Entire home/apt,149,2,20,2019-06-23,2.8,1,263
30104723,Cozy apt with washer dryer  in trendy Williamsburg,226201658,Vanessa,Brooklyn,Williamsburg,40.70689,-73.94996,Entire home/apt,73,30,1,2019-03-02,0.23,3,345
30105018,Bushwick Artist Loft in Converted Factory,226204224,Allyson,Brooklyn,Bushwick,40.6991,-73.92338,Private room,50,1,7,2018-12-30,0.93,1,0
30105022,SUNLIT PRIVATE ROOM,126449349,John,Manhattan,Lower East Side,40.71436,-73.98856,Private room,80,1,6,2019-06-19,0.77,2,151
30105086,Spacious and Bright West Village Studio,24524608,Ali,Manhattan,West Village,40.72975,-74.0042,Entire home/apt,170,2,9,2019-06-22,1.37,1,19
30105572,East Village Gem,951571,Georgie,Manhattan,East Village,40.72815,-73.98455,Entire home/apt,120,1,5,2019-06-30,0.65,1,191
30105773,Entire 1br. Kitchen and sleeping quarters.,4361061,Abrm,Queens,Astoria,40.77298,-73.92461,Entire home/apt,70,1,1,2019-01-01,0.16,2,2
30106162,Private Room in Charming TriBeCa Loft,407922,Kristen,Manhattan,Tribeca,40.72018,-74.00451,Private room,70,30,2,2018-12-12,0.26,1,0
30106965,⍟Luxury high rise apt | 1 street to Times Square⍟,141713210,J.C.,Manhattan,Theater District,40.75716,-73.98796,Entire home/apt,400,4,2,2019-01-02,0.31,1,0
30106990,NY MANHATTAN DOUBLE ROOM,224815152,Hudson River Hotel,Manhattan,Hell's Kitchen,40.75438,-73.99759,Private room,209,2,11,2019-05-16,1.63,8,73
30107009,家庭式雙床房G,225889604,Fiona,Queens,Flushing,40.76418,-73.8293,Private room,72,1,8,2019-05-31,1.12,5,74
30107262,Quint brownstone private entrance with spa on site,226205088,Robbin,Manhattan,Harlem,40.80324,-73.94887,Entire home/apt,125,2,12,2019-07-02,3.05,1,7
30108247,beautiful apt. in Chelsea w/ a doorman,7285648,Josh,Manhattan,Chelsea,40.74656,-74.00441,Private room,114,1,1,2019-01-01,0.16,3,0
30108593,MODERN STYLISH CHIC GARDEN LEVEL SUITE in BROOKLYN,226230372,Jean,Brooklyn,East Flatbush,40.64879,-73.95079,Entire home/apt,88,2,44,2019-06-26,5.92,1,7
30108978,Renovated Boutique Rough Luxe Apartment,36021544,Ricardo,Manhattan,Hell's Kitchen,40.76375,-73.99201,Entire home/apt,250,6,0,,,1,87
30109089,MOXY NYC DOWNTOWN-7 NIGHTS MIN,5144567,Yun,Manhattan,Financial District,40.70845,-74.01037,Private room,209,7,1,2019-01-04,0.16,13,358
30109128,"Chic Apartment in Financial District, Manhattan",9156492,Matei,Manhattan,Financial District,40.70701,-74.0151,Entire home/apt,114,1,6,2019-07-02,0.79,1,11
30109151,Large Open Brooklyn Loft,4445708,Kirsten,Brooklyn,Bedford-Stuyvesant,40.69137,-73.96,Entire home/apt,118,2,6,2019-02-18,0.89,1,67
30109697,Nicely appointed BIG one bedroom off Central Park,1385157,Brian,Manhattan,Upper West Side,40.78318,-73.97372,Entire home/apt,130,30,1,2019-04-12,0.34,5,261
30109765,"Nice & quiet,clean & neat, all including hostel",95958773,Maryna,Brooklyn,Brighton Beach,40.57811,-73.96004,Shared room,50,1,0,,,3,365
30109916,Entire Spacious Apt. with Comfy Queen Bed & WiFi,22694324,Greg,Bronx,Allerton,40.86975,-73.84669,Entire home/apt,75,1,7,2019-01-20,0.93,1,1
30110482,686 A home away from home,226250191,Shawn,Brooklyn,Brownsville,40.65239,-73.91029,Entire home/apt,130,2,20,2019-06-29,2.63,1,139
30111496,Brooklyn Newly Renovated 1-bedroom Apartment,101215475,Julia,Brooklyn,Williamsburg,40.70762,-73.96503,Private room,90,3,10,2019-07-06,4.55,1,77
30111883,Twin Private Room,224074972,Askhat,Brooklyn,Bedford-Stuyvesant,40.69356,-73.94537,Private room,80,2,16,2019-06-17,2.17,4,3
30112272,Spacious 3 bedrooms Prime Manhattan,225108575,Tom,Manhattan,Midtown,40.75693,-73.96583,Entire home/apt,206,30,3,2019-04-30,0.41,1,161
30112494,"Huge, super-clean and elegant!",225971717,Natalia,Manhattan,Harlem,40.8242,-73.9537,Entire home/apt,120,2,4,2018-12-16,0.53,1,0
30113007,家 Home (12 mins to NYC),213781715,Anting,Brooklyn,Greenpoint,40.73031,-73.95742,Entire home/apt,306,1,0,,,33,364
30113079,Brooklyn Cosy Daybed,10809204,Mario,Brooklyn,Crown Heights,40.66844,-73.95857,Shared room,46,2,0,,,1,0
30115354,Amazing apartment in the heart of Brooklyn,5918341,Mona,Brooklyn,Bedford-Stuyvesant,40.68446,-73.95182,Entire home/apt,149,3,14,2019-05-25,1.88,2,0
30120067,Home Sweet Riverdale,163737392,K,Bronx,Fieldston,40.89466,-73.89735,Shared room,50,1,8,2019-07-06,1.26,2,241
30120427,"2 blocks from train, Balcony, Free Parking!",50319699,Sharon,Queens,Astoria,40.77036,-73.92191,Entire home/apt,165,3,2,2019-05-06,0.27,1,0
30122033,"A well loved, Individually designed luxury home!",38140449,David,Manhattan,Upper West Side,40.77355,-73.99084,Entire home/apt,375,4,1,2019-01-01,0.16,1,0
30122474,Comfy Oasis In Exceptionally Convenient Area,41217631,Paul,Manhattan,Chinatown,40.71508,-73.9975,Private room,75,1,33,2019-06-23,4.52,2,0
30122576,Charming apartment in Manhattan.,48958233,Ana,Manhattan,Gramercy,40.73619,-73.98307,Entire home/apt,259,1,14,2019-04-23,1.92,2,0
30123494,Comfy modern appartment in hip Crown Heights,11869986,Christopher,Brooklyn,Crown Heights,40.67299,-73.95804,Entire home/apt,210,4,1,2019-01-01,0.16,1,0
30124206,Fresh Room One Block From Metro!!,226335012,Ann,Brooklyn,Bedford-Stuyvesant,40.6891,-73.95596,Private room,55,2,23,2019-06-21,3.59,1,323
30124398,"Beautiful 1865 Townhouse, 5 bedrm, Fireplace Sauna",4077993,Raquel,Brooklyn,Crown Heights,40.67536,-73.94237,Entire home/apt,460,2,2,2019-01-02,0.27,2,0
30124940,Large second floor room for 4!,65407018,Harmony,Brooklyn,Greenpoint,40.7227,-73.93691,Private room,85,1,14,2019-06-03,1.92,5,137
30125523,Excellent studio in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74957,-73.97683,Entire home/apt,111,30,1,2019-06-13,1.0,50,332
30125569,Quiet room in the quiet place for 1 person only,114673570,Mark,Manhattan,East Harlem,40.80909,-73.93726,Private room,200,30,0,,,1,358
30125704,Pleasant studio in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74839,-73.97556,Entire home/apt,111,30,0,,,50,365
30126088,Experience Serernity~Hamilton Heights,178473107,Allan C.,Manhattan,Harlem,40.82982,-73.94661,Private room,109,1,1,2019-01-01,0.16,6,41
30126274,Cute 1/1 Available for the Holidays in NYC!,216903925,Victoria,Manhattan,Washington Heights,40.8375,-73.94182,Entire home/apt,99,1,2,2019-01-07,0.31,1,0
30126658,Cozy stylish luxury... in the heart of Soho!!!,3562922,John,Manhattan,Nolita,40.72154,-73.99727,Entire home/apt,300,4,3,2019-05-28,0.48,1,97
30128559,"Brooklyn place with pool, gym and comfort",27668092,Aponte & Tat,Brooklyn,Bushwick,40.69412,-73.9062,Private room,70,3,8,2019-07-04,1.06,3,67
30128919,In the heart of the city!,226391260,Ahmad,Manhattan,Chelsea,40.74079,-74.00383,Entire home/apt,250,3,4,2019-06-28,0.63,1,49
30129482,Brooklyn Apartment,9962746,Tania,Brooklyn,Fort Greene,40.688,-73.97185,Entire home/apt,80,3,2,2019-05-12,0.32,1,107
30129493,"Wall St Condo with Gym, Lounge & a 360° Rooftop",24131677,Eve,Manhattan,Financial District,40.70636,-74.0096,Entire home/apt,240,7,14,2019-06-07,1.98,2,305
30129734,Cozy Self Contained Private 1 Bedroom Apartment,221844597,Ayana,Queens,St. Albans,40.68739,-73.76598,Entire home/apt,35,1,63,2019-06-30,8.44,1,8
30129898,PRIME WILLIAMSBURG 1 BED APT- PRIVATE & SUNNY,45319780,Mia,Brooklyn,Williamsburg,40.70795,-73.94307,Entire home/apt,200,3,0,,,1,0
30129959,Central Harlem Apartment,195452338,Jacob,Manhattan,Harlem,40.81112,-73.94289,Private room,100,3,2,2019-02-07,0.32,1,0
30130328,Charming Apartment in Wonderful Nolita,226381548,Joe,Manhattan,Nolita,40.72249,-73.99406,Entire home/apt,160,3,14,2019-05-19,1.98,1,0
30130331,"A brand new house in Little Neck, Queens",226402773,Paul,Queens,Douglaston,40.75466,-73.72924,Entire home/apt,178,5,14,2019-06-17,1.94,1,143
30130483,Great 1BR with Terrace near Times Square,215531390,Annie Veronique,Manhattan,Hell's Kitchen,40.76481,-73.9922,Entire home/apt,269,4,6,2019-06-12,0.92,1,43
30130572,Studio-like bedroom with private entrance and bath,2557167,Eric,Bronx,Claremont Village,40.83499,-73.91003,Private room,75,3,19,2019-06-03,2.59,1,109
30130941,4 Room 9 guest Apt in Brooklyn,226406882,Lizzy,Brooklyn,East Flatbush,40.65867,-73.92953,Entire home/apt,200,1,0,,,3,87
30131250,Private Bushwick Bedroom Madison 3L-1,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.6877,-73.93146,Private room,42,30,2,2019-05-11,0.47,27,353
30131273,Private shared space TV/WiFi included bus/train,226410935,Ninosca,Manhattan,Washington Heights,40.83815,-73.94385,Private room,40,3,23,2019-07-01,3.0,1,129
30131426,Private Williamsburg Co-living Room Madison 3L-2,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68765,-73.93208,Private room,42,30,1,2019-06-16,1.0,27,339
30131491,Prime location cozy studio,53241793,Anastasia,Manhattan,Hell's Kitchen,40.76207,-73.98935,Entire home/apt,160,1,51,2019-07-05,7.5,1,25
30131676,Elegant & Cozy Room in Hell's Kitchen,226414315,Erica,Manhattan,Hell's Kitchen,40.76802,-73.9906,Private room,130,2,5,2019-06-23,0.71,1,78
30131807,$2800,226414996,John,Queens,Ditmars Steinway,40.77269,-73.90626,Entire home/apt,90,14,1,2019-01-07,0.16,2,19
30131908,Private room in Upper East Side |Near Central Park,79194704,Fernanda,Manhattan,East Harlem,40.78721,-73.94131,Private room,99,1,1,2018-11-26,0.13,1,0
30132025,Room for 3 and 5 minute walk to train!,105248014,Kevin,Brooklyn,East Flatbush,40.64574,-73.94675,Private room,50,1,46,2019-07-05,6.03,2,34
30132508,Newly Renovated Garden Apt in Brooklyn Brownstone!,182990602,Jamie,Brooklyn,Clinton Hill,40.69205,-73.96646,Entire home/apt,150,2,41,2019-07-01,5.42,1,60
30132666,Sunny Room in Astoria,42870202,Greg,Queens,Astoria,40.75978,-73.91748,Private room,80,7,1,2018-12-17,0.15,1,8
30132711,"Spacious And Sunny Apartment, Private Roof Deck!",2446722,Amanda,Brooklyn,Bedford-Stuyvesant,40.69176,-73.95396,Entire home/apt,120,3,22,2019-06-24,3.07,1,16
30133020,Beautiful 1-BedroomApt in Midtown NYC Manhattan!,1813055,Moshe,Manhattan,Midtown,40.75876,-73.96153,Entire home/apt,162,1,0,,,1,51
30133397,BEAUTIFUL PRIVATE ROOM IN THE HOUSE,204906313,Iryna,Brooklyn,Sheepshead Bay,40.59099,-73.94856,Private room,60,1,56,2019-07-03,7.24,3,48
30133439,"Cozy, sunny room in best neighborhood - Chelsea",33529908,Michelle,Manhattan,Chelsea,40.74172,-73.99937,Private room,66,5,0,,,1,5
30133610,Cozy Mid-Town East Penthouse With Terrace,3202935,Cricket,Manhattan,Midtown,40.75199,-73.9725,Entire home/apt,350,3,17,2019-05-30,2.49,1,33
30134087,Beautiful home in the heart of Manhattan.,83699356,Luke,Manhattan,NoHo,40.72746,-73.99288,Entire home/apt,150,6,0,,,1,0
30134327,Large Studio near Lincoln Center,38334307,Missy,Manhattan,Upper West Side,40.77848,-73.97996,Entire home/apt,150,1,7,2018-12-31,0.95,1,0
30137792,Small cozy  private room near time square,215944788,Kay,Manhattan,Chelsea,40.74337,-73.99423,Private room,85,3,15,2019-03-17,2.13,3,1
30141411,Renewed private cozy room next to the Central Park,126653377,Sergii,Manhattan,Harlem,40.80348,-73.95775,Private room,50,30,1,2019-01-16,0.17,6,304
30142833,Brand New Modern Apt in Fi-Di Manhattan New York,61116037,Jackie,Manhattan,Financial District,40.70428,-74.00707,Entire home/apt,550,2,30,2019-06-23,3.96,1,72
30143717,"Bright, modern 2 bedroom oasis middle of Flatiron!",46068130,Laura,Manhattan,Flatiron District,40.7443,-73.99056,Entire home/apt,225,5,4,2019-06-04,0.54,2,1
30144241,Private Room in the Heart of Harlem,6480134,Johanna,Manhattan,Harlem,40.82293,-73.93958,Private room,70,4,8,2019-06-03,1.26,2,102
30144337,Brooklyn Condo w/ City Views,44434863,Johnathan,Brooklyn,Sunset Park,40.64564,-74.01867,Private room,75,1,1,2018-12-28,0.15,1,365
30144719,"Gorgeous, Huge Artist's Loft in Williamsburg",51364990,Jasper,Brooklyn,Williamsburg,40.71361,-73.95703,Entire home/apt,195,2,5,2019-06-30,1.61,1,7
30145754,Large shared apartment in Alphabet City,113675409,Adam,Manhattan,East Village,40.72724,-73.97601,Private room,1880,180,0,,,1,358
30145840,Luxurious private room near subway B/C stations,126653377,Sergii,Manhattan,Harlem,40.80289,-73.95813,Private room,63,30,2,2019-02-28,0.32,6,335
30146330,Room available in Bushwick!,156237907,Ariadna,Brooklyn,Bushwick,40.69499,-73.90994,Private room,40,5,1,2018-11-27,0.13,1,250
30146411,Luxury West Village private Townhouse 5B Garden,101080203,Luxury Property,Manhattan,Gramercy,40.73652,-73.98618,Entire home/apt,3000,1,1,2018-12-16,0.15,1,365
30146882,"Exquisite Private room Central Park  Subway A,B,C",126653377,Sergii,Manhattan,Harlem,40.80521,-73.95592,Private room,63,30,1,2019-04-20,0.37,6,1
30146925,Sweet and modern 2BR getaway in Bed-Stuy,34277028,Alexandra,Brooklyn,Bedford-Stuyvesant,40.68633,-73.92728,Entire home/apt,150,3,15,2019-06-10,2.13,1,77
30147304,"Cozy private room near, Upper Westside CentralPark",126653377,Sergii,Manhattan,Harlem,40.80447,-73.95589,Private room,63,30,0,,,6,364
30147493,NoLIta / Soho 1 bedroom oasis,2743475,Jenny,Manhattan,Nolita,40.72224,-73.99675,Entire home/apt,165,3,5,2019-02-06,0.74,1,0
30148490,"Beautiful, large Vinegar Hill apartment.",226517382,Caspar,Brooklyn,Navy Yard,40.70159,-73.9801,Private room,50,6,1,2018-12-20,0.15,1,0
30148548,Cozy Bushwick Room for the holiday season!,198445878,Kevin,Brooklyn,Bushwick,40.70131,-73.93039,Private room,50,1,0,,,1,0
30150357,"Sun-drenched, airy industrial loft in Brooklyn!",30381245,Cristian,Brooklyn,Bushwick,40.69968,-73.93588,Private room,85,1,4,2019-07-03,0.61,1,1
30150406,Ditmas Park Affordable Luxury Living-Private Rm,204541838,Diana,Brooklyn,Flatbush,40.64308,-73.96508,Private room,150,3,2,2019-06-19,0.27,2,364
30150667,Private Room in Manhattan,226531905,Daisuke,Manhattan,Two Bridges,40.71261,-73.99475,Private room,62,1,7,2019-01-02,0.93,1,58
30151378,1min from the subway station 20min to Manhattan,55468128,Reina,Brooklyn,Bedford-Stuyvesant,40.69107,-73.95597,Private room,50,1,13,2019-06-23,1.74,7,264
30152036,1 BEDROOM in Brooklyn,54606969,Daniela,Brooklyn,Fort Greene,40.68412,-73.96951,Private room,60,7,3,2019-01-06,0.42,1,250
30152177,PRIME WEST / CENTRAL VILLAGE LARGE STUDIO,217293060,Mohan,Manhattan,Greenwich Village,40.73313,-73.99692,Entire home/apt,299,6,0,,,4,0
30152553,Stunning one bedroom with skylight and loft!,28695751,Ian & Wendy,Brooklyn,Park Slope,40.67958,-73.97816,Entire home/apt,345,3,10,2019-04-14,1.38,2,0
30153101,2BR - Great Deal in the Trendy East Village,855079,Nicholas,Manhattan,East Village,40.72829,-73.98452,Entire home/apt,92,1,2,2018-12-29,0.29,3,0
30153309,1 Bedroom with Clinton Hill Charm,88777320,Eli,Brooklyn,Clinton Hill,40.68658,-73.96752,Private room,241,1,2,2019-03-24,0.47,1,139
30153367,Private Room perfect for Tourists,43981373,Celeste,Bronx,Concourse,40.83488,-73.91988,Private room,45,2,3,2019-06-16,0.57,1,0
30153527,"Spacious Renovated Bright, by Prospect Park",14987061,Vera,Brooklyn,Flatbush,40.6478,-73.96091,Entire home/apt,125,2,3,2019-06-16,0.4,1,1
30153699,Luxury Apartment (1 Bedroom w/ twin beds),163152195,Zakiyyah,Bronx,Port Morris,40.80747,-73.92766,Private room,145,1,7,2019-06-23,1.12,1,360
30154053,Your Retreat on the Lower East Side,55299396,Courtney,Manhattan,Chinatown,40.71629,-73.98975,Private room,275,2,6,2019-06-09,2.28,1,85
30154255,Designer Downtown Loft,19168930,Hampton,Manhattan,East Village,40.73298,-73.98768,Entire home/apt,495,2,6,2019-07-01,0.82,1,230
30155157,Large room near CUMC....,222749009,Hana,Manhattan,Washington Heights,40.84216,-73.94227,Private room,50,1,4,2019-06-07,1.02,3,71
30155262,Room on Forest Hills,34508000,Venera,Queens,Rego Park,40.72276,-73.85683,Private room,40,1,6,2018-12-07,0.79,1,0
30155394,New york Multi-unit building,208235184,Linda,Brooklyn,Greenpoint,40.72305,-73.94576,Entire home/apt,195,1,0,,,1,12
30155402,Large room near Columbia uni med school,222749009,Hana,Manhattan,Washington Heights,40.84241,-73.94264,Private room,50,1,3,2019-04-29,0.39,3,180
30155444,Cozy Room with private bathroom in Crown Heigths,226562416,Saireth,Brooklyn,East Flatbush,40.66093,-73.93893,Private room,69,1,18,2019-06-30,2.48,1,175
30155455,Manhattan apt in the best part of NYC,53887230,Danielle,Manhattan,Washington Heights,40.85042,-73.93649,Entire home/apt,120,5,1,2019-01-05,0.16,1,231
30156697,WEST VILLAGE Bohemian flat in neo-Tudor town house,27636707,Gaia&Pietro,Manhattan,West Village,40.73181,-74.00606,Entire home/apt,300,3,21,2019-07-01,5.25,5,308
30156908,WEST VILLAGE Bohemian flat in neo-Tudor town house,27636707,Gaia&Pietro,Manhattan,West Village,40.73389,-74.00646,Entire home/apt,285,3,12,2019-07-04,1.76,5,313
30157285,"Newly renovated, cozy 1 br appt great location!!!",157687888,Maksim,Brooklyn,Bensonhurst,40.61072,-73.98533,Entire home/apt,90,2,53,2019-06-27,7.07,1,36
30157535,New York with a hint of European,226572566,Sophia,Manhattan,Upper East Side,40.77066,-73.94993,Entire home/apt,140,5,24,2019-06-25,3.35,1,48
30157585,Master bedroom,226574177,Robert,Manhattan,Harlem,40.82894,-73.94568,Private room,46,1,1,2018-11-21,0.13,1,179
30158061,Beautiful Williamsburg Bedroom by McCarren Park,8189649,Samantha,Brooklyn,Williamsburg,40.71876,-73.94436,Private room,96,3,0,,,1,0
30158174,SWEET + SUNNY WILLIAMSBURG SANCTUARY,4085985,Kimberly,Brooklyn,Williamsburg,40.71134,-73.96059,Entire home/apt,200,3,0,,,1,28
30158357,Room in Bushwick Apartment,50755816,Tali,Brooklyn,Bushwick,40.69631,-73.92944,Private room,37,1,2,2019-02-18,0.34,1,0
30158735,"Spacious 2 Bedroom, LES, Amazing Rooftop",146638424,Sean,Manhattan,East Village,40.72141,-73.98111,Entire home/apt,134,1,2,2019-02-10,0.27,1,0
30158743,Stay in Lovely 2 BR/1 BA Flatbush Apartment,95114505,Aiesha & Stacy,Brooklyn,East Flatbush,40.64874,-73.94467,Entire home/apt,150,3,3,2019-06-30,3.0,1,0
30158934,"Beautifull 2BDR, Prime Location, Quiet, Elevator",226587084,Andrea,Manhattan,Financial District,40.70816,-74.0084,Entire home/apt,195,30,13,2019-07-05,4.29,1,305
30159356,Unbelievable view in midtown high rise,57328653,Esther,Manhattan,Midtown,40.75886,-73.96374,Private room,90,60,0,,,2,64
30159383,2  BEDROOM EUROPEAN CHIC CENTRAL PARK APARTMENT,6524294,Natascha,Manhattan,Upper East Side,40.7843,-73.95745,Entire home/apt,450,5,5,2019-06-29,0.71,2,345
30159757,PRIVET ROOM FOR YOUR VACATION NEAR Central Park !!,214137767,Anna,Manhattan,East Harlem,40.78572,-73.94468,Private room,100,1,13,2019-05-24,1.78,1,270
30160167,Warm little building 温馨小筑 따뜻한 작은 건물 D,92706260,Kane,Queens,Flushing,40.73941,-73.82099,Private room,49,1,19,2019-06-11,2.5,5,48
30160427,Huge & Cozy Studio in the Upper East Side,51366012,Sabrina,Manhattan,Upper East Side,40.76044,-73.96097,Entire home/apt,189,2,3,2019-07-01,2.43,1,29
30161160,Manhattan - Double Double,224414117,Gabriel,Manhattan,Hell's Kitchen,40.75606,-73.99662,Private room,199,1,21,2019-06-23,2.96,30,133
30161268,Comfortable Bedroom Astoria,53518745,Fiach,Queens,Astoria,40.76171,-73.91725,Private room,300,3,2,2019-05-12,0.32,1,54
30161460,Madison Square - Double Double,224414117,Gabriel,Manhattan,Hell's Kitchen,40.75491,-73.99644,Private room,199,1,24,2019-06-21,3.27,30,155
30161645,Midtown West - Cozy Standard King,224414117,Gabriel,Manhattan,Hell's Kitchen,40.7552,-73.99672,Private room,179,1,10,2019-05-05,1.36,30,175
30161866,Time Square - Comfy Standard Queen,224414117,Gabriel,Manhattan,Hell's Kitchen,40.75652,-73.99826,Private room,179,1,24,2019-06-09,3.23,30,165
30168118,Comfy private BR for a couple! Near train & mall,137358866,Kazuya,Queens,Woodside,40.74041,-73.89029,Private room,49,30,3,2019-05-31,0.5,103,195
